ARMS RACE MECHANICS -- TECH LIST GENERATION REPORT
============================================================

Total techs parsed:    876
Successfully mapped:   745
Unmapped (unknown):    122

BRANCH SUMMARY
          [from: novum_vexillum]
    2016  heavy_battleship2
          [from: novum_vexillum]
    2024  near_future_ship_hull_heavy
          [from: novum_vexillum]
    2024  near_future_battleship
          [from: novum_vexillum]
    2032  future_ship_hull_heavy
          [from: novum_vexillum]
    2032  future_battleship
          [from: novum_vexillum]
    2032  heavy_battleship3
          [from: novum_vexillum]

  [naval / carriers] -- 20 techs
    1942  sp_refined_pykrete
    1944  sp_ice_composite_runawayas
    1980  early_ship_hull_carrier
          [from: novum_vexillum]
    1980  ship_hull_fleet_carrier
          [from: novum_vexillum]
    1980  early_carrier
          [from: novum_vexillum]
    2000  basic_ship_hull_carrier
          [from: novum_vexillum]
    2000  basic_ship_hull_fleet_carrier
          [from: novum_vexillum]
    2000  basic_carrier
          [from: novum_vexillum]
    2008  improved_ship_hull_carrier
          [from: novum_vexillum]
    2008  improved_ship_hull_fleet_carrier
          [from: novum_vexillum]
    2008  improved_carrier
          [from: novum_vexillum]
    2016  advanced_ship_hull_carrier
          [from: novum_vexillum]
    2016  advanced_ship_hull_fleet_carrier
          [from: novum_vexillum]
    2016  advanced_carrier
          [from: novum_vexillum]
    2024  near_future_ship_hull_carrier
          [from: novum_vexillum]
    2024  near_future_ship_hull_fleet_carrier
          [from: novum_vexillum]
    2024  near_future_carrier
          [from: novum_vexillum]
    2032  future_ship_hull_carrier
          [from: novum_vexillum]
    2032  future_ship_hull_fleet_carrier
          [from: novum_vexillum]
    2032  future_carrier
          [from: novum_vexillum]

  [naval / destroyers] -- 30 techs
    1936  improved_depth_charges (XP)
    1939  advanced_depth_charges (XP)
    1943  modern_depth_charges (XP)
    1943  modern_sonar
    1980  early_ship_hull_light
          [from: novum_vexillum]
    1980  smoke_generator
          [from: novum_vexillum]
    1980  sonar
          [from: novum_vexillum]
    1980  early_destroyer
          [from: novum_vexillum]
    1990  basic_depth_charges (XP)
          [from: novum_vexillum]
    2000  basic_ship_hull_light
          [from: novum_vexillum]
    2000  basic_ship_hull_patrol_boat
          [from: novum_vexillum]
    2000  improved_sonar
          [from: novum_vexillum]
    2000  basic_destroyer
          [from: novum_vexillum]
    2000  basic_patrol_boat
          [from: novum_vexillum]
    2008  improved_ship_hull_light
          [from: novum_vexillum]
    2008  advanced_sonar
          [from: novum_vexillum]
    2008  improved_destroyer
          [from: novum_vexillum]
    2008  improved_patrol_boat
          [from: novum_vexillum]
    2016  advanced_ship_hull_light
          [from: novum_vexillum]
    2016  upgraded_sonar
          [from: novum_vexillum]
    2016  advanced_destroyer
          [from: novum_vexillum]
    2016  advanced_patrol_boat
          [from: novum_vexillum]
    2024  near_future_ship_hull_light
          [from: novum_vexillum]
    2024  near_future_sonar
          [from: novum_vexillum]
    2024  near_future_destroyer
          [from: novum_vexillum]
    2024  near_future_patrol_boat
          [from: novum_vexillum]
    2032  future_ship_hull_light
          [from: novum_vexillum]
    2032  future_sonar
          [from: novum_vexillum]
    2032  future_destroyer
          [from: novum_vexillum]
    2032  future_patrol_boat
          [from: novum_vexillum]

  [naval / heavy_cruisers] -- 6 techs
    1980  early_heavy_cruiser
          [from: novum_vexillum]
    2000  basic_heavy_cruiser
          [from: novum_vexillum]
    2008  improved_heavy_cruiser
          [from: novum_vexillum]
    2016  advanced_heavy_cruiser
          [from: novum_vexillum]
    2024  near_future_heavy_cruiser
          [from: novum_vexillum]
    2032  future_heavy_cruiser
          [from: novum_vexillum]

  [naval / light_cruisers] -- 20 techs
    1980  early_ship_hull_cruiser
          [from: novum_vexillum]
    1980  early_light_cruiser
          [from: novum_vexillum]
    2000  basic_ship_hull_cruiser
          [from: novum_vexillum]
    2000  basic_cruiser_armor_scheme (XP)
          [from: novum_vexillum]
    2000  improved_airplane_launcher
          [from: novum_vexillum]
    2000  basic_light_cruiser
          [from: novum_vexillum]
    2008  improved_ship_hull_cruiser
          [from: novum_vexillum]
    2008  improved_cruiser_armor_scheme (XP)
          [from: novum_vexillum]
    2008  improved_light_cruiser
          [from: novum_vexillum]
    2012  advanced_airplane_launcher
          [from: novum_vexillum]
    2016  advanced_ship_hull_cruiser
          [from: novum_vexillum]
    2016  advanced_cruiser_armor_scheme (XP)
          [from: novum_vexillum]
    2016  advanced_light_cruiser
          [from: novum_vexillum]
    2024  near_future_ship_hull_cruiser
          [from: novum_vexillum]
    2024  near_future_cruiser_armor_scheme (XP)
          [from: novum_vexillum]
    2024  near_future_airplane_launcher
          [from: novum_vexillum]
    2024  near_future_light_cruiser
          [from: novum_vexillum]
    2032  future_ship_hull_cruiser
          [from: novum_vexillum]
    2032  future_cruiser_armor_scheme (XP)
          [from: novum_vexillum]
    2032  future_light_cruiser
          [from: novum_vexillum]

  [naval / naval_support] -- 46 techs
    1922  submarine_mine_laying
    1936  improved_naval_mines
    1938  degaussing
    1938  sp_multi_product_supply_ships (XP)
    1940  improved_submarine_mine_laying
    1942  airdrop_mines
    1942  airdrop_mines_bba
    1942  airsweep_mines
    1942  airsweep_mines_bba
    1942  sp_improved_support_ship (XP)
    1942  sp_improved_repair_ship (XP)
    1943  sp_standard_tenshioned_replenishment_alongside_method (XP)
    1980  basic_torpedo
          [from: novum_vexillum]
    1980  basic_battery
          [from: novum_vexillum]
    1980  basic_naval_mines
          [from: novum_vexillum]
    1980  mtg_transport
          [from: novum_vexillum]
    1980  transport
          [from: novum_vexillum]
    1990  magnetic_detonator (XP)
          [from: novum_vexillum]
    1990  underway_replenishment_tech_1
          [from: novum_vexillum]
    2000  improved_ship_torpedo_launcher
          [from: novum_vexillum]
    2000  basic_light_battery
          [from: novum_vexillum]
    2000  basic_heavy_battery
          [from: novum_vexillum]
    2000  underway_replenishment_tech_2
          [from: novum_vexillum]
    2004  basic_light_shell (XP)
          [from: novum_vexillum]
    2004  basic_heavy_shell (XP)
          [from: novum_vexillum]
    2004  mtg_landing_craft
          [from: novum_vexillum]
    2004  landing_craft
          [from: novum_vexillum]
    2008  advanced_ship_torpedo_launcher
          [from: novum_vexillum]
    2008  improved_light_battery
          [from: novum_vexillum]
    2008  improved_heavy_battery
          [from: novum_vexillum]
    2008  advanced_naval_mines
          [from: novum_vexillum]
    2008  underway_replenishment_tech_3
          [from: novum_vexillum]
    2012  homing_torpedo (XP)
          [from: novum_vexillum]
    2012  mtg_tank_landing_craft
          [from: novum_vexillum]
    2012  tank_landing_craft
          [from: novum_vexillum]
    2016  modern_ship_torpedo_launcher
          [from: novum_vexillum]
    2016  advanced_light_battery
          [from: novum_vexillum]
    2016  advanced_heavy_battery
          [from: novum_vexillum]
    2020  improved_light_shell (XP)
          [from: novum_vexillum]
    2020  improved_heavy_shell (XP)
          [from: novum_vexillum]
    2024  near_future_ship_torpedo_launcher
          [from: novum_vexillum]
    2024  near_future_light_battery
          [from: novum_vexillum]
    2024  near_future_heavy_battery
          [from: novum_vexillum]
    2032  future_ship_torpedo_launcher
          [from: novum_vexillum]
    2032  future_light_battery
          [from: novum_vexillum]
    2032  future_heavy_battery
          [from: novum_vexillum]

  [naval / submarines] -- 22 techs
    1939  basic_submarine_snorkel
    1939  sp_aip_engine_improved_tech
    1943  improved_submarine_snorkel (XP)
    1943  sp_aip_engine_advanced_tech
    1980  early_ship_hull_submarine
          [from: novum_vexillum]
    1980  early_ship_hull_ballistic_submarine
          [from: novum_vexillum]
    1980  early_submarine
          [from: novum_vexillum]
    2000  basic_ship_hull_submarine
          [from: novum_vexillum]
    2000  basic_ship_hull_ballistic_submarine
          [from: novum_vexillum]
    2000  basic_submarine
          [from: novum_vexillum]
    2008  improved_ship_hull_submarine
          [from: novum_vexillum]
    2008  improved_ship_hull_ballistic_submarine
          [from: novum_vexillum]
    2008  improved_submarine
          [from: novum_vexillum]
    2016  advanced_ship_hull_submarine
          [from: novum_vexillum]
    2016  advanced_ship_hull_ballistic_submarine
          [from: novum_vexillum]
    2016  advanced_submarine
          [from: novum_vexillum]
    2024  near_future_ship_hull_submarine
          [from: novum_vexillum]
    2024  near_future_ship_hull_ballistic_submarine
          [from: novum_vexillum]
    2024  near_future_submarine
          [from: novum_vexillum]
    2032  future_ship_hull_submarine
          [from: novum_vexillum]
    2032  future_ship_hull_ballistic_submarine
          [from: novum_vexillum]
    2032  future_submarine
          [from: novum_vexillum]

UNMAPPED TECHS
------------------------------------------------------------
These techs could not be assigned to a branch.
Add entries to custom_mappings.txt to include them.

  Advanced_cas
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  BEL_chasseurs_ardennais
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  BEL_chasseurs_ardennais_ncns
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  Cold_war_cas
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  ETH_improved_irregular_infantry_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  HUN_light_infantry_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  JAP_silver_wheels
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  Modern_cas
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  PHI_battalion_combat_teams
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  POL_modern_sappers_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  SWE_sami_support_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  SWI_mountaineer_paratroopers_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  TOA_jungle_pioneers_support_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  ToA_river_boats_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  advanced_asm
    categories: ['naval_equipment', 'asw_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  advanced_modern_tank_turret_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\special_projects_tech.txt
  advanced_ship_hull_patrol_boat
    categories: ['naval_equipment', 'pb_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  air_counter_measures
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  air_stealth
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  air_stealth_2
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  air_stealth_3
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  air_stealth_4
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  air_stealth_paint
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  air_stealth_paint_2
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  aircraft_construction
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  anti_tank_equiped_cavalry_secret_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  basic_asm
    categories: ['naval_equipment', 'asw_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  basic_nuclear_reactors
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\special_projects_tech.txt
  basic_secondary_battery
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  bicycle_infantry
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  blackshirt_assault_battalion_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  camelry
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  camicie_nere_security_militias
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\support.txt
  cavalry_infantry
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  child_soldier_infantry
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  coastal_defense_ships
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  commercial_nuclear_reactor_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\special_projects_tech.txt
  cruiser_submarines
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  cv_CAS1
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_CAS2
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_fighter1
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_fighter2
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_fighter3
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_fighter4
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_fighter5
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_fighter6
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_fighter7
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_fighter8
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_naval_bomber1
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_naval_bomber2
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_naval_bomber3
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_naval_bomber4
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_naval_bomber5
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  cv_naval_bomber6
    categories: ['naval_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  damage_control_1
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  damage_control_2
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  damage_control_3
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  desert_training_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  dp_secondary_battery
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  early_patrol_boat
    categories: ['naval_equipment', 'pb_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\naval.txt
  early_ship_hull_patrol_boat
    categories: ['naval_equipment', 'pb_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  elephantry
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  fire_control_methods_1
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  fire_control_methods_2
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  fire_control_methods_3
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  forest_warfare_secret_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  future_secondary_battery
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  future_ship_hull_patrol_boat
    categories: ['naval_equipment', 'pb_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  hills_training_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  improved_asm
    categories: ['naval_equipment', 'asw_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  improved_hospitals_secret_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  improved_secondary_battery
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  improved_ship_hull_patrol_boat
    categories: ['naval_equipment', 'pb_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  jungle_training_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  jungle_warfare
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  land_multi_charge_large_caliber_gun_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\special_projects_tech.txt
  lar_decryption_bonus_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\electronic_mechanical_engineering.txt
  long_range_patrol_support_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  lotta_svard_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  midget_submarines
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  militia_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  modern_military_police
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  modern_tachanka
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  molotov_cocktails_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  motorcycle_infantry
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  mountain_defensive_training
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  mountain_gun
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  mountain_warfare
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  mountain_warfare_militias_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  near_future_asm
    categories: ['naval_equipment', 'asw_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  near_future_secondary_battery
    categories: ['naval_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval_Support.txt
  near_future_ship_hull_patrol_boat
    categories: ['naval_equipment', 'pb_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  panzerschiffe
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  penal_infantry
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  pilot_assist
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  pilot_assist_2
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  pilot_assist_3
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  pilot_assist_4
    categories: ['air_equipment', 'plane_modules_tech']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  pre_dreadnoughts
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  river_carrier_secret_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  sami_pathfinders_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  soviet_artillery_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  sp_naval_proximity_fuze_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  sp_naval_repair_ships_pick_a
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  sp_naval_repair_ships_pick_b
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  sp_naval_repair_ships_pick_c
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  sp_naval_support_ships_pick_a
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  sp_naval_support_ships_pick_b
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  sp_naval_support_ships_pick_c
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  sp_naval_underway_replenishment_pick_a
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  sp_naval_underway_replenishment_pick_b
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\MTG_naval.txt
  stronghold_network_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\special_projects_tech.txt
  sturmtruppe_battalion_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  suicide_charge
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\bba_air_techs.txt
  suicide_craft
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\air_techs.txt
  torpedo_cruiser
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\naval.txt
  torpedo_cruiser_mtg
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\MTG_naval.txt
  transport_plane2
    categories: ['medium_air', 'air_equipment']
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\air_techs.txt
  uranium_tipped_bullets
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  urban_training_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  urban_warfare_secret_tech
    categories: []
    source: novum_vexillum / E:\SteamLibrary\steamapps\workshop\content\394360\1827273767\common\technologies\secret_techs.txt
  winter_logistics_support_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
