ARMS RACE MECHANICS -- TECH LIST GENERATION REPORT
============================================================

Total techs parsed:    901
Successfully mapped:   756
Unmapped (unknown):    86

BRANCH SUMMARY
          [from: extended_tech_tree_1960]

  [land / motorised] -- 4 techs
    1936  tech_trucks
          [from: extended_tech_tree_1960]
    1936  motorised_infantry
          [from: extended_tech_tree_1960]
    1941  motorised_infantry_2
          [from: extended_tech_tree_1960]
    1950  motorised_infantry_3
          [from: extended_tech_tree_1960]

  [land / support] -- 59 techs
    1910  basic_train
          [from: extended_tech_tree_1960]
    1918  tech_support
          [from: extended_tech_tree_1960]
    1936  tech_engineers
          [from: extended_tech_tree_1960]
    1936  tech_recon
          [from: extended_tech_tree_1960]
    1936  tech_military_police
          [from: extended_tech_tree_1960]
    1936  tech_maintenance_company
          [from: extended_tech_tree_1960]
    1936  armored_train
          [from: extended_tech_tree_1960]
    1936  tech_recon_focus_bonus
          [from: extended_tech_tree_1960]
    1936  tech_field_hospital
          [from: extended_tech_tree_1960]
    1936  tech_logistics_company
          [from: extended_tech_tree_1960]
    1936  tech_signal_company
          [from: extended_tech_tree_1960]
    1938  sp_armored_engineer_tech
          [from: extended_tech_tree_1960]
    1938  sp_armored_maintenance_tech
          [from: extended_tech_tree_1960]
    1938  sp_armored_signal_tech
          [from: extended_tech_tree_1960]
    1938  sp_helicopter_transport_pods_tech
          [from: extended_tech_tree_1960]
    1938  sp_helicopter_artillery_observers_tech
          [from: extended_tech_tree_1960]
    1938  sp_helicopter_med_evac_tech
          [from: extended_tech_tree_1960]
    1938  sp_armored_motorized_military_police_tech
          [from: extended_tech_tree_1960]
    1939  tech_engineers2
          [from: extended_tech_tree_1960]
    1939  tech_recon2
          [from: extended_tech_tree_1960]
    1939  tech_military_police2
          [from: extended_tech_tree_1960]
    1939  tech_maintenance_company2
          [from: extended_tech_tree_1960]
    1939  tech_logistics_company2
          [from: extended_tech_tree_1960]
    1939  tech_signal_company2
          [from: extended_tech_tree_1960]
    1939  wartime_train
          [from: extended_tech_tree_1960]
    1939  tech_field_hospital2
          [from: extended_tech_tree_1960]
    1942  tech_engineers3
          [from: extended_tech_tree_1960]
    1942  tech_recon3
          [from: extended_tech_tree_1960]
    1942  tech_military_police3
          [from: extended_tech_tree_1960]
    1942  tech_maintenance_company3
          [from: extended_tech_tree_1960]
    1942  tech_field_hospital3
          [from: extended_tech_tree_1960]
    1942  tech_logistics_company3
          [from: extended_tech_tree_1960]
    1942  tech_signal_company3
          [from: extended_tech_tree_1960]
    1942  aa_train
          [from: extended_tech_tree_1960]
    1945  night_vision
          [from: extended_tech_tree_1960]
    1945  tech_engineers4
          [from: extended_tech_tree_1960]
    1945  tech_recon4
          [from: extended_tech_tree_1960]
    1945  tech_military_police4
          [from: extended_tech_tree_1960]
    1945  tech_maintenance_company4
          [from: extended_tech_tree_1960]
    1945  tech_logistics_company4
          [from: extended_tech_tree_1960]
    1945  tech_signal_company4
          [from: extended_tech_tree_1960]
    1945  tech_field_hospital4
          [from: extended_tech_tree_1960]
    1948  post_war_diesel_locomotives
          [from: extended_tech_tree_1960]
    1950  tech_engineers5
          [from: extended_tech_tree_1960]
    1950  tech_recon5
          [from: extended_tech_tree_1960]
    1950  tech_military_police5
          [from: extended_tech_tree_1960]
    1950  tech_maintenance_company5
          [from: extended_tech_tree_1960]
    1950  tech_logistics_company5
          [from: extended_tech_tree_1960]
    1950  tech_signal_company5
          [from: extended_tech_tree_1960]
    1950  tech_field_hospital5
          [from: extended_tech_tree_1960]
    1955  night_vision2
          [from: extended_tech_tree_1960]
    1955  tech_engineers6
          [from: extended_tech_tree_1960]
    1955  tech_recon6
          [from: extended_tech_tree_1960]
    1955  tech_military_police6
          [from: extended_tech_tree_1960]
    1955  tech_maintenance_company6
          [from: extended_tech_tree_1960]
    1955  tech_logistics_company6
          [from: extended_tech_tree_1960]
    1955  tech_signal_company6
          [from: extended_tech_tree_1960]
    1955  diesel_electric_locomotives
          [from: extended_tech_tree_1960]
    1955  tech_field_hospital6
          [from: extended_tech_tree_1960]

  [land / tanks_generic] -- 68 techs
    1914  armored_car1
          [from: extended_tech_tree_1960]
    1934  basic_light_td
    1934  basic_light_art
    1934  basic_light_spaa
    1934  basic_heavy_td
    1934  basic_heavy_art
    1934  basic_heavy_spaa
    1934  engine_tech_1
          [from: extended_tech_tree_1960]
    1936  improved_light_td
    1936  improved_light_art
    1936  improved_light_spaa
    1936  JAP_lighter_tanks
          [from: extended_tech_tree_1960]
    1936  GER_heavy_armored_car
          [from: extended_tech_tree_1960]
    1936  armor_tech_1
          [from: extended_tech_tree_1960]
    1936  NOR_rikstanken_tech
          [from: extended_tech_tree_1960]
    1938  amphibious_tank_chassis
          [from: extended_tech_tree_1960]
    1938  armor_tech_2
          [from: extended_tech_tree_1960]
    1938  engine_tech_2
          [from: extended_tech_tree_1960]
    1939  basic_medium_td
    1939  basic_medium_art
    1939  basic_medium_spaa
    1940  amphibious_tank
    1940  armored_car2
          [from: extended_tech_tree_1960]
    1941  advanced_light_td
    1941  advanced_light_art
    1941  advanced_light_spaa
    1941  improved_medium_td
    1941  improved_medium_art
    1941  improved_medium_spaa
    1941  improved_heavy_td
    1941  improved_heavy_art
    1941  improved_heavy_spaa
    1941  amphibious_drive
          [from: extended_tech_tree_1960]
    1941  armor_tech_3
          [from: extended_tech_tree_1960]
    1941  engine_tech_3
          [from: extended_tech_tree_1960]
    1941  sp_armored_advanced_flamethrower_tech
          [from: extended_tech_tree_1960]
    1942  amphibious_tank_2
    1942  armored_car3
          [from: extended_tech_tree_1960]
    1942  armored_car_at_upgrade
          [from: extended_tech_tree_1960]
    1942  SWE_lynx_armored_car
          [from: extended_tech_tree_1960]
    1943  advanced_medium_td
    1943  advanced_medium_art
    1943  advanced_medium_spaa
    1943  advanced_heavy_td
    1943  advanced_heavy_art
    1943  advanced_heavy_spaa
    1943  super_heavy_td
    1943  super_heavy_art
    1943  super_heavy_spaa
    1944  armored_car4
          [from: extended_tech_tree_1960]
    1944  armor_tech_4
          [from: extended_tech_tree_1960]
    1944  engine_tech_4
          [from: extended_tech_tree_1960]
    1945  modern_td
    1945  modern_art
    1945  modern_spaa
    1945  rangefinder1
          [from: extended_tech_tree_1960]
    1945  imp_stab
          [from: extended_tech_tree_1960]
    1947  armor_tech_5
          [from: extended_tech_tree_1960]
    1947  engine_tech_5
          [from: extended_tech_tree_1960]
    1950  rangefinder2
          [from: extended_tech_tree_1960]
    1953  armored_car5
          [from: extended_tech_tree_1960]
    1953  armored_car_at_upgrade_1
          [from: extended_tech_tree_1960]
    1955  armor_tech_6
          [from: extended_tech_tree_1960]
    1955  engine_tech_6
          [from: extended_tech_tree_1960]
    1955  twoplane_stab
          [from: extended_tech_tree_1960]
    1960  armored_car6
          [from: extended_tech_tree_1960]
    1960  armored_car_at_upgrade_2
          [from: extended_tech_tree_1960]
    1960  comp_armor
          [from: extended_tech_tree_1960]

  [naval / battleships] -- 17 techs
    1922  early_battlecruiser
    1922  early_battleship
    1922  early_ship_hull_heavy
          [from: extended_tech_tree_1960]
    1936  basic_battleship
    1936  heavy_battleship
    1936  basic_ship_hull_heavy
          [from: extended_tech_tree_1960]
    1936  ship_hull_super_heavy
          [from: extended_tech_tree_1960]
    1936  basic_heavy_armor_scheme (XP)
          [from: extended_tech_tree_1960]
    1939  improved_ship_hull_heavy
          [from: extended_tech_tree_1960]
    1939  ship_hull_super_heavy_2
          [from: extended_tech_tree_1960]
    1939  improved_heavy_armor_scheme (XP)
          [from: extended_tech_tree_1960]
    1940  basic_battlecruiser
    1940  improved_battleship
    1943  advanced_ship_hull_heavy
          [from: extended_tech_tree_1960]
    1944  advanced_battleship
    1944  heavy_battleship2
    1954  ship_hull_heavy_5
          [from: extended_tech_tree_1960]

  [naval / carriers] -- 14 techs
    1922  early_carrier
    1922  early_ship_hull_carrier
          [from: extended_tech_tree_1960]
    1936  basic_carrier
    1936  basic_ship_hull_carrier
          [from: extended_tech_tree_1960]
    1936  ship_hull_escort_carrier
          [from: extended_tech_tree_1960]
    1939  improved_ship_hull_carrier
          [from: extended_tech_tree_1960]
    1940  improved_carrier
    1942  sp_refined_pykrete
    1943  advanced_ship_hull_carrier
          [from: extended_tech_tree_1960]
    1944  sp_ice_composite_runawayas
    1944  advanced_carrier
    1949  ship_hull_carrier_4
          [from: extended_tech_tree_1960]
    1954  ship_hull_carrier_5
          [from: extended_tech_tree_1960]
    1958  ship_hull_carrier_6
          [from: extended_tech_tree_1960]

  [naval / destroyers] -- 24 techs
    1922  early_destroyer
    1922  early_ship_hull_light
          [from: extended_tech_tree_1960]
    1922  smoke_generator
          [from: extended_tech_tree_1960]
    1922  basic_depth_charges (XP)
          [from: extended_tech_tree_1960]
    1922  sonar
          [from: extended_tech_tree_1960]
    1936  basic_destroyer
    1936  basic_ship_hull_light
          [from: extended_tech_tree_1960]
    1936  improved_depth_charges (XP)
          [from: extended_tech_tree_1960]
    1936  improved_sonar
          [from: extended_tech_tree_1960]
    1939  improved_ship_hull_light
          [from: extended_tech_tree_1960]
    1939  advanced_depth_charges (XP)
          [from: extended_tech_tree_1960]
    1940  improved_destroyer
    1941  advanced_sonar
          [from: extended_tech_tree_1960]
    1943  advanced_ship_hull_light
          [from: extended_tech_tree_1960]
    1943  modern_depth_charges (XP)
          [from: extended_tech_tree_1960]
    1944  advanced_destroyer
    1949  ship_hull_light_5
          [from: extended_tech_tree_1960]
    1949  depth_charges_5 (XP)
          [from: extended_tech_tree_1960]
    1950  modern_sonar
          [from: extended_tech_tree_1960]
    1954  ship_hull_light_6
          [from: extended_tech_tree_1960]
    1954  depth_charges_6 (XP)
          [from: extended_tech_tree_1960]
    1958  ship_hull_light_7
          [from: extended_tech_tree_1960]
    1958  towed_sonar
          [from: extended_tech_tree_1960]
    1958  depth_charges_7 (XP)
          [from: extended_tech_tree_1960]

  [naval / heavy_cruisers] -- 5 techs
    1922  early_heavy_cruiser
    1922  basic_cruiser_armor_scheme (XP)
          [from: extended_tech_tree_1960]
    1936  basic_heavy_cruiser
    1940  improved_heavy_cruiser
    1944  advanced_heavy_cruiser

  [naval / light_cruisers] -- 12 techs
    1922  early_light_cruiser
    1922  early_ship_hull_cruiser
          [from: extended_tech_tree_1960]
    1936  basic_light_cruiser
    1936  basic_ship_hull_cruiser
          [from: extended_tech_tree_1960]
    1939  improved_ship_hull_cruiser
          [from: extended_tech_tree_1960]
    1940  improved_light_cruiser
    1943  advanced_ship_hull_cruiser
          [from: extended_tech_tree_1960]
    1944  advanced_light_cruiser
    1949  ship_hull_cruiser_5
          [from: extended_tech_tree_1960]
    1954  ship_hull_cruiser_6
          [from: extended_tech_tree_1960]
    1954  ship_hull_helicopter_carrier
          [from: extended_tech_tree_1960]
    1958  ship_hull_cruiser_7
          [from: extended_tech_tree_1960]

  [naval / naval_support] -- 51 techs
    1922  transport
    1922  basic_torpedo
          [from: extended_tech_tree_1960]
    1922  basic_naval_mines
          [from: extended_tech_tree_1960]
    1922  submarine_mine_laying
          [from: extended_tech_tree_1960]
    1922  mtg_transport
          [from: extended_tech_tree_1960]
    1936  magnetic_detonator (XP)
          [from: extended_tech_tree_1960]
    1936  improved_ship_torpedo_launcher
          [from: extended_tech_tree_1960]
    1936  damage_control_1 (XP)
          [from: extended_tech_tree_1960]
    1936  damage_control_2 (XP)
          [from: extended_tech_tree_1960]
    1936  damage_control_3 (XP)
          [from: extended_tech_tree_1960]
    1936  damage_control_4 (XP)
          [from: extended_tech_tree_1960]
    1936  fire_control_methods_1 (XP)
          [from: extended_tech_tree_1960]
    1936  fire_control_methods_2 (XP)
          [from: extended_tech_tree_1960]
    1936  fire_control_methods_3 (XP)
          [from: extended_tech_tree_1960]
    1936  fire_control_methods_4 (XP)
          [from: extended_tech_tree_1960]
    1936  improved_naval_mines
          [from: extended_tech_tree_1960]
    1938  sp_multi_product_supply_ships (XP)
          [from: extended_tech_tree_1960]
    1938  degaussing
          [from: extended_tech_tree_1960]
    1940  landing_craft
    1940  electric_torpedo (XP)
          [from: extended_tech_tree_1960]
    1940  advanced_ship_torpedo_launcher
          [from: extended_tech_tree_1960]
    1940  improved_submarine_mine_laying
          [from: extended_tech_tree_1960]
    1940  mtg_landing_craft
          [from: extended_tech_tree_1960]
    1942  homing_torpedo (XP)
          [from: extended_tech_tree_1960]
    1942  advanced_naval_mines
          [from: extended_tech_tree_1960]
    1942  airdrop_mines
          [from: extended_tech_tree_1960]
    1942  airdrop_mines_bba
          [from: extended_tech_tree_1960]
    1942  sp_improved_support_ship (XP)
          [from: extended_tech_tree_1960]
    1942  sp_improved_repair_ship (XP)
          [from: extended_tech_tree_1960]
    1943  sp_standard_tenshioned_replenishment_alongside_method (XP)
          [from: extended_tech_tree_1960]
    1944  tank_landing_craft
    1944  modern_ship_torpedo_launcher
          [from: extended_tech_tree_1960]
    1944  airsweep_mines
          [from: extended_tech_tree_1960]
    1944  airsweep_mines_bba
          [from: extended_tech_tree_1960]
    1944  mtg_tank_landing_craft
          [from: extended_tech_tree_1960]
    1945  modern_naval_mines
          [from: extended_tech_tree_1960]
    1950  asw_torpedo (XP)
          [from: extended_tech_tree_1960]
    1950  advanced_submarine_mine_laying
          [from: extended_tech_tree_1960]
    1950  naval_mines_1950
          [from: extended_tech_tree_1960]
    1950  naval_mines_1950b
          [from: extended_tech_tree_1960]
    1950  adv_tank_landing_craft
          [from: extended_tech_tree_1960]
    1955  wire_torpedo (XP)
          [from: extended_tech_tree_1960]
    1955  naval_mines_1955
          [from: extended_tech_tree_1960]
    1955  naval_mines_1955b
          [from: extended_tech_tree_1960]
    1955  landing_ship_dock
          [from: extended_tech_tree_1960]
    1957  cruiser_reactor
          [from: extended_tech_tree_1960]
    1957  heavy_reactor
          [from: extended_tech_tree_1960]
    1957  carrier_reactor
          [from: extended_tech_tree_1960]
    1957  anechoic_tiles_tech
          [from: extended_tech_tree_1960]
    1960  high_performance_torpedo (XP)
          [from: extended_tech_tree_1960]
    1960  landing_platform_helicopter
          [from: extended_tech_tree_1960]

  [naval / submarines] -- 28 techs
    1922  early_submarine
    1922  early_ship_hull_submarine
          [from: extended_tech_tree_1960]
    1922  midget_submarine
          [from: extended_tech_tree_1960]
    1936  basic_submarine
    1936  basic_ship_hull_submarine
          [from: extended_tech_tree_1960]
    1936  tanker_submarines
          [from: extended_tech_tree_1960]
    1936  cruiser_submarines
          [from: extended_tech_tree_1960]
    1936  cruiser_submarines
          [from: extended_tech_tree_1960]
    1936  midget_submarines
          [from: extended_tech_tree_1960]
    1939  improved_ship_hull_submarine
          [from: extended_tech_tree_1960]
    1939  basic_submarine_snorkel
          [from: extended_tech_tree_1960]
    1939  sp_aip_engine_improved_tech
          [from: extended_tech_tree_1960]
    1940  improved_submarine
    1943  advanced_ship_hull_submarine
          [from: extended_tech_tree_1960]
    1943  ship_hull_carrier_submarine
          [from: extended_tech_tree_1960]
    1943  ship_hull_fleet_submarine
          [from: extended_tech_tree_1960]
    1943  improved_submarine_snorkel (XP)
          [from: extended_tech_tree_1960]
    1943  sp_aip_engine_advanced_tech
          [from: extended_tech_tree_1960]
    1944  advanced_submarine
    1949  ship_hull_fleet_submarine_2
          [from: extended_tech_tree_1960]
    1949  basic_submarine_sail (XP)
          [from: extended_tech_tree_1960]
    1954  ship_hull_attack_boat
          [from: extended_tech_tree_1960]
    1954  ship_hull_carrier_submarine_2
          [from: extended_tech_tree_1960]
    1954  ship_hull_fleet_submarine_3
          [from: extended_tech_tree_1960]
    1954  improved_submarine_sail (XP)
          [from: extended_tech_tree_1960]
    1956  ship_hull_rocket_submarine
          [from: extended_tech_tree_1960]
    1958  ship_hull_nuclear_attack_sub
          [from: extended_tech_tree_1960]
    1958  ship_hull_missile_submarine
          [from: extended_tech_tree_1960]

UNMAPPED TECHS
------------------------------------------------------------
These techs could not be assigned to a branch.
Add entries to custom_mappings.txt to include them.

  BEL_chasseurs_ardennais
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  BEL_chasseurs_ardennais_ncns
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\infantry.txt
  ETH_improved_irregular_infantry_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  HUN_light_infantry_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  JAP_silver_wheels
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  PHI_battalion_combat_teams
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  SWE_sami_support_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  SWI_mountaineer_paratroopers_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  TOA_jungle_pioneers_support_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  ToA_river_boats_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  advanced_modern_tank_turret_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\special_projects_tech.txt
  air_advanced_construction
    categories: ['air_equipment', 'plane_modules_tech']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  air_improved_construction
    categories: ['air_equipment', 'plane_modules_tech']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  air_modern_construction
    categories: ['air_equipment', 'plane_modules_tech']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  aircraft_construction
    categories: ['air_equipment', 'plane_modules_tech']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  bicycle_infantry
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  blackshirt_assault_battalion_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  camelry
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  camicie_nere_security_militias
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\support.txt
  cargo_helicopter_1
    categories: ['naval_equipment', 'light_air']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  commercial_nuclear_reactor_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\special_projects_tech.txt
  converted_guided_missile_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval_Support.txt
  desert_training_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  ecm_pod_1
    categories: ['air_equipment', 'plane_modules_tech']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  ecm_pod_2
    categories: ['air_equipment', 'plane_modules_tech']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  ecm_pod_3
    categories: ['air_equipment', 'plane_modules_tech']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  elephantry
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  health_1
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\support.txt
  health_2
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\support.txt
  health_3
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\support.txt
  health_4
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\support.txt
  health_5
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\support.txt
  hills_training_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  industry9
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\industry.txt
  jungle_training_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  jungle_warfare
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  land_multi_charge_large_caliber_gun_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\special_projects_tech.txt
  lar_decryption_bonus_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\electronic_mechanical_engineering.txt
  long_range_patrol_support_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  lotta_svard_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  militia_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  molotov_cocktails_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  mountain_defensive_training
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  mountain_gun
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\artillery.txt
  mountain_warfare
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  mountain_warfare_militias_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  naval_helicopter_1
    categories: ['naval_equipment', 'light_air']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  naval_helicopter_2
    categories: ['naval_equipment', 'light_air']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  nsb_gyrocopter
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  panzerschiffe
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  penal_infantry
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  radar_jammers
    categories: ['air_equipment', 'plane_modules_tech']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  repair_ship_tech_1
    categories: ['naval_equipment']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  repair_ship_tech_2
    categories: ['naval_equipment']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  repair_ship_tech_3
    categories: ['naval_equipment']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sami_pathfinders_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  scout_helicopter_1
    categories: ['light_air']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  scout_helicopter_2
    categories: ['light_air']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  scout_helicopter_3
    categories: ['light_air']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  sp_lenticular_missile_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  sp_naval_proximity_fuze_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sp_naval_repair_ships_pick_a
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sp_naval_repair_ships_pick_b
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sp_naval_repair_ships_pick_c
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sp_naval_support_ships_pick_a
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sp_naval_support_ships_pick_b
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sp_naval_support_ships_pick_c
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sp_naval_underway_replenishment_pick_a
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  sp_naval_underway_replenishment_pick_b
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  stronghold_network_tech
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\special_projects_tech.txt
  sturmtruppe_battalion_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  suicide_charge
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  suicide_craft
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\air_techs.txt
  support_ship_tech_1
    categories: ['naval_equipment']
